AverageTemperature,City,Country,Month,Year
18.934,4,Mexico,4,1877
23.815,4,Mexico,5,1877
27.555,4,Mexico,6,1877
28.501,4,Mexico,7,1877
29.295,4,Mexico,8,1877
25.557,4,Mexico,9,1877
19.822,4,Mexico,10,1877
11.326,4,Mexico,11,1877
10.038,4,Mexico,12,1877
7.747,4,Mexico,1,1878
10.955,4,Mexico,2,1878
15.992,4,Mexico,3,1878
20.417,4,Mexico,4,1878
23.934,4,Mexico,5,1878
27.778,4,Mexico,6,1878
28.186,4,Mexico,7,1878
28.094,4,Mexico,8,1878
24.089,4,Mexico,9,1878
19.854,4,Mexico,10,1878
13.949,4,Mexico,11,1878
6.683,4,Mexico,12,1878
9.026,4,Mexico,1,1879
11.184,4,Mexico,2,1879
18.839,4,Mexico,3,1879
20.341,4,Mexico,4,1879
26.573,4,Mexico,5,1879
27.386,4,Mexico,6,1879
30.465,4,Mexico,7,1879
26.745,4,Mexico,8,1879
24.267,4,Mexico,9,1879
19.518,4,Mexico,10,1879
14.845,4,Mexico,11,1879
11.215,4,Mexico,12,1879
12.585,4,Mexico,1,1880
10.655,4,Mexico,2,1880
15.014,4,Mexico,3,1880
20.849,4,Mexico,4,1880
25.192,4,Mexico,5,1880
28.155,4,Mexico,6,1880
27.489,4,Mexico,7,1880
25.707,4,Mexico,8,1880
23.834,4,Mexico,9,1880
17.289,4,Mexico,10,1880
8.943,4,Mexico,11,1880
8.27,4,Mexico,12,1880
4.473,4,Mexico,1,1881
10.121,4,Mexico,2,1881
15.366,4,Mexico,3,1881
20.395,4,Mexico,4,1881
23.593,4,Mexico,5,1881
28.906,4,Mexico,6,1881
29.422,4,Mexico,7,1881
28.722,4,Mexico,8,1881
25.559,4,Mexico,9,1881
20.634,4,Mexico,10,1881
11.904,4,Mexico,11,1881
9.98,4,Mexico,12,1881
9.46,4,Mexico,1,1882
12.982,4,Mexico,2,1882
16.235,4,Mexico,3,1882
20.212,4,Mexico,4,1882
22.797,4,Mexico,5,1882
27.357,4,Mexico,6,1882
28.204,4,Mexico,7,1882
25.753,4,Mexico,8,1882
23.246,4,Mexico,9,1882
19.813,4,Mexico,10,1882
13.274,4,Mexico,11,1882
8.133,4,Mexico,12,1882
6.511,4,Mexico,1,1883
9.509,4,Mexico,2,1883
15.018,4,Mexico,3,1883
19.667,4,Mexico,4,1883
24.358,4,Mexico,5,1883
27.946,4,Mexico,6,1883
28.343,4,Mexico,7,1883
28.209,4,Mexico,8,1883
24.468,4,Mexico,9,1883
20.043,4,Mexico,10,1883
13.562,4,Mexico,11,1883
10.361,4,Mexico,12,1883
5.84,4,Mexico,1,1884
11.98,4,Mexico,2,1884
16.138,4,Mexico,3,1884
18.464,4,Mexico,4,1884
22.784,4,Mexico,5,1884
27.09,4,Mexico,6,1884
30.199,4,Mexico,7,1884
28.216,4,Mexico,8,1884
26.308,4,Mexico,9,1884
19.88,4,Mexico,10,1884
13.011,4,Mexico,11,1884
8.758,4,Mexico,12,1884
7.32,4,Mexico,1,1885
10.51,4,Mexico,2,1885
14.808,4,Mexico,3,1885
20.638,4,Mexico,4,1885
22.816,4,Mexico,5,1885
27.602,4,Mexico,6,1885
28.224,4,Mexico,7,1885
28.221,4,Mexico,8,1885
24.775,4,Mexico,9,1885
18.22,4,Mexico,10,1885
14.179,4,Mexico,11,1885
9.936,4,Mexico,12,1885
5.589,4,Mexico,1,1886
11.131,4,Mexico,2,1886
14.683,4,Mexico,3,1886
19.573,4,Mexico,4,1886
26.073,4,Mexico,5,1886
27.48,4,Mexico,6,1886
29.51,4,Mexico,7,1886
28.96,4,Mexico,8,1886
24.819,4,Mexico,9,1886
19.396,4,Mexico,10,1886
12.152,4,Mexico,11,1886
8.888,4,Mexico,12,1886
8.579,4,Mexico,1,1887
12.12,4,Mexico,2,1887
16.999,4,Mexico,3,1887
20.104,4,Mexico,4,1887
24.078,4,Mexico,5,1887
27.217,4,Mexico,6,1887
28.654,4,Mexico,7,1887
28.4,4,Mexico,8,1887
25.082,4,Mexico,9,1887
18.169,4,Mexico,10,1887
13.245,4,Mexico,11,1887
6.406,4,Mexico,12,1887
6.533,4,Mexico,1,1888
11.658,4,Mexico,2,1888
13.536,4,Mexico,3,1888
21.057,4,Mexico,4,1888
23.32,4,Mexico,5,1888
27.157,4,Mexico,6,1888
28.476,4,Mexico,7,1888
27.83,4,Mexico,8,1888
24.032,4,Mexico,9,1888
19.891,4,Mexico,10,1888
11.622,4,Mexico,11,1888
10.062,4,Mexico,12,1888
8.086,4,Mexico,1,1889
10.415,4,Mexico,2,1889
14.057,4,Mexico,3,1889
20.198,4,Mexico,4,1889
23.616,4,Mexico,5,1889
26.622,4,Mexico,6,1889
27.745,4,Mexico,7,1889
27.739,4,Mexico,8,1889
22.762,4,Mexico,9,1889
19.036,4,Mexico,10,1889
11.019,4,Mexico,11,1889
14.621,4,Mexico,12,1889
11.504,4,Mexico,1,1890
13.686,4,Mexico,2,1890
16.352,4,Mexico,3,1890
19.71,4,Mexico,4,1890
23.983,4,Mexico,5,1890
25.783,4,Mexico,6,1890
28.403,4,Mexico,7,1890
27.882,4,Mexico,8,1890
24.112,4,Mexico,9,1890
19.478,4,Mexico,10,1890
13.69,4,Mexico,11,1890
10.974,4,Mexico,12,1890
7.692,4,Mexico,1,1891
11.876,4,Mexico,2,1891
13.177,4,Mexico,3,1891
18.541,4,Mexico,4,1891
22.439,4,Mexico,5,1891
26.878,4,Mexico,6,1891
29.164,4,Mexico,7,1891
27.588,4,Mexico,8,1891
25.243,4,Mexico,9,1891
18.563,4,Mexico,10,1891
13.575,4,Mexico,11,1891
8.627,4,Mexico,12,1891
6.141,4,Mexico,1,1892
13.191,4,Mexico,2,1892
13.296,4,Mexico,3,1892
21.228,4,Mexico,4,1892
24.964,4,Mexico,5,1892
27.598,4,Mexico,6,1892
28.838,4,Mexico,7,1892
26.517,4,Mexico,8,1892
24.53,4,Mexico,9,1892
19.971,4,Mexico,10,1892
13.211,4,Mexico,11,1892
8.285,4,Mexico,12,1892
8.229,4,Mexico,1,1893
10.313,4,Mexico,2,1893
14.763,4,Mexico,3,1893
22.236,4,Mexico,4,1893
23.923,4,Mexico,5,1893
27.49,4,Mexico,6,1893
28.992,4,Mexico,7,1893
27.864,4,Mexico,8,1893
26.249,4,Mexico,9,1893
18.929,4,Mexico,10,1893
11.949,4,Mexico,11,1893
11.038,4,Mexico,12,1893
8.593,4,Mexico,1,1894
8.185,4,Mexico,2,1894
15.731,4,Mexico,3,1894
21.726,4,Mexico,4,1894
24.508,4,Mexico,5,1894
26.837,4,Mexico,6,1894
28.384,4,Mexico,7,1894
26.658,4,Mexico,8,1894
24.864,4,Mexico,9,1894
21.026,4,Mexico,10,1894
14.524,4,Mexico,11,1894
10.771,4,Mexico,12,1894
9.388,4,Mexico,1,1895
5.868,4,Mexico,2,1895
15.725,4,Mexico,3,1895
20.048,4,Mexico,4,1895
22.808,4,Mexico,5,1895
26.362,4,Mexico,6,1895
28.475,4,Mexico,7,1895
28.438,4,Mexico,8,1895
26.055,4,Mexico,9,1895
17.834,4,Mexico,10,1895
11.63,4,Mexico,11,1895
8.849,4,Mexico,12,1895
9.852,4,Mexico,1,1896
10.996,4,Mexico,2,1896
15.259,4,Mexico,3,1896
21.009,4,Mexico,4,1896
26.086,4,Mexico,5,1896
28.99,4,Mexico,6,1896
28.317,4,Mexico,7,1896
28.746,4,Mexico,8,1896
25.041,4,Mexico,9,1896
18.729,4,Mexico,10,1896
14.772,4,Mexico,11,1896
9.992,4,Mexico,12,1896
6.851,4,Mexico,1,1897
13.164,4,Mexico,2,1897
17.85,4,Mexico,3,1897
20.044,4,Mexico,4,1897
23.231,4,Mexico,5,1897
26.855,4,Mexico,6,1897
29.131,4,Mexico,7,1897
26.891,4,Mexico,8,1897
24.2,4,Mexico,9,1897
20.487,4,Mexico,10,1897
14.664,4,Mexico,11,1897
7.545,4,Mexico,12,1897
9.473,4,Mexico,1,1898
12.77,4,Mexico,2,1898
15.991,4,Mexico,3,1898
20.037,4,Mexico,4,1898
24.502,4,Mexico,5,1898
26.074,4,Mexico,6,1898
27.689,4,Mexico,7,1898
27.889,4,Mexico,8,1898
25.258,4,Mexico,9,1898
19.219,4,Mexico,10,1898
12.286,4,Mexico,11,1898
5.956,4,Mexico,12,1898
7.83,4,Mexico,1,1899
6.356,4,Mexico,2,1899
16.854,4,Mexico,3,1899
19.606,4,Mexico,4,1899
25.383,4,Mexico,5,1899
25.96,4,Mexico,6,1899
28.178,4,Mexico,7,1899
29.488,4,Mexico,8,1899
25.312,4,Mexico,9,1899
20.443,4,Mexico,10,1899
13.918,4,Mexico,11,1899
8.188,4,Mexico,12,1899
9.439,4,Mexico,1,1900
9.864,4,Mexico,2,1900
14.962,4,Mexico,3,1900
18.334,4,Mexico,4,1900
23.286,4,Mexico,5,1900
27.88,4,Mexico,6,1900
27.637,4,Mexico,7,1900
27.602,4,Mexico,8,1900
26.75,4,Mexico,9,1900
20.497,4,Mexico,10,1900
13.783,4,Mexico,11,1900
8.498,4,Mexico,12,1900
10.077,4,Mexico,1,1901
9.538,4,Mexico,2,1901
14.422,4,Mexico,3,1901
18.268,4,Mexico,4,1901
23.353,4,Mexico,5,1901
27.852,4,Mexico,6,1901
29.158,4,Mexico,7,1901
29.552,4,Mexico,8,1901
25.765,4,Mexico,9,1901
21.056,4,Mexico,10,1901
14.914,4,Mexico,11,1901
8.101,4,Mexico,12,1901
8.426,4,Mexico,1,1902
9.776,4,Mexico,2,1902
16.324,4,Mexico,3,1902
21.778,4,Mexico,4,1902
25.164,4,Mexico,5,1902
28.707,4,Mexico,6,1902
28.114,4,Mexico,7,1902
29.129,4,Mexico,8,1902
24.762,4,Mexico,9,1902
20.277,4,Mexico,10,1902
15.66,4,Mexico,11,1902
9.099,4,Mexico,12,1902
8.129,4,Mexico,1,1903
8.163,4,Mexico,2,1903
13.247,4,Mexico,3,1903
18.858,4,Mexico,4,1903
22.452,4,Mexico,5,1903
23.971,4,Mexico,6,1903
28.009,4,Mexico,7,1903
28.068,4,Mexico,8,1903
23.888,4,Mexico,9,1903
18.082,4,Mexico,10,1903
13.195,4,Mexico,11,1903
9.639,4,Mexico,12,1903
8.511,4,Mexico,1,1904
13.726,4,Mexico,2,1904
19.296,4,Mexico,3,1904
20.62,4,Mexico,4,1904
23.365,4,Mexico,5,1904
26.308,4,Mexico,6,1904
27.501,4,Mexico,7,1904
27.671,4,Mexico,8,1904
24.592,4,Mexico,9,1904
19.219,4,Mexico,10,1904
13.061,4,Mexico,11,1904
9.075,4,Mexico,12,1904
8.082,4,Mexico,1,1905
6.278,4,Mexico,2,1905
16.133,4,Mexico,3,1905
18.044,4,Mexico,4,1905
24.082,4,Mexico,5,1905
26.477,4,Mexico,6,1905
28.021,4,Mexico,7,1905
29.139,4,Mexico,8,1905
26.131,4,Mexico,9,1905
19.1,4,Mexico,10,1905
14.775,4,Mexico,11,1905
6.409,4,Mexico,12,1905
8.98,4,Mexico,1,1906
10.178,4,Mexico,2,1906
14.412,4,Mexico,3,1906
19.853,4,Mexico,4,1906
24.087,4,Mexico,5,1906
28.358,4,Mexico,6,1906
26.551,4,Mexico,7,1906
26.575,4,Mexico,8,1906
24.563,4,Mexico,9,1906
16.951,4,Mexico,10,1906
13.569,4,Mexico,11,1906
12.147,4,Mexico,12,1906
13.171,4,Mexico,1,1907
13.062,4,Mexico,2,1907
20.056,4,Mexico,3,1907
19.849,4,Mexico,4,1907
22.254,4,Mexico,5,1907
27.693,4,Mexico,6,1907
27.919,4,Mexico,7,1907
29.103,4,Mexico,8,1907
26.154,4,Mexico,9,1907
20.096,4,Mexico,10,1907
11.302,4,Mexico,11,1907
10.063,4,Mexico,12,1907
9.829,4,Mexico,1,1908
11.211,4,Mexico,2,1908
18.628,4,Mexico,3,1908
19.88,4,Mexico,4,1908
23.791,4,Mexico,5,1908
28.725,4,Mexico,6,1908
27.052,4,Mexico,7,1908
27.1,4,Mexico,8,1908
24.808,4,Mexico,9,1908
18.686,4,Mexico,10,1908
13.286,4,Mexico,11,1908
10.877,4,Mexico,12,1908
12.036,4,Mexico,1,1909
12.696,4,Mexico,2,1909
16.845,4,Mexico,3,1909
20.145,4,Mexico,4,1909
24.586,4,Mexico,5,1909
28.263,4,Mexico,6,1909
29.22,4,Mexico,7,1909
28.744,4,Mexico,8,1909
24.581,4,Mexico,9,1909
19.708,4,Mexico,10,1909
16.757,4,Mexico,11,1909
6.775,4,Mexico,12,1909
10.144,4,Mexico,1,1910
9.796,4,Mexico,2,1910
17.559,4,Mexico,3,1910
19.469,4,Mexico,4,1910
24.152,4,Mexico,5,1910
28.233,4,Mexico,6,1910
30.241,4,Mexico,7,1910
30.636,4,Mexico,8,1910
27.178,4,Mexico,9,1910
19.281,4,Mexico,10,1910
14.87,4,Mexico,11,1910
9.783,4,Mexico,12,1910
12.985,4,Mexico,1,1911
11.961,4,Mexico,2,1911
17.825,4,Mexico,3,1911
19.696,4,Mexico,4,1911
23.071,4,Mexico,5,1911
28.83,4,Mexico,6,1911
28.65,4,Mexico,7,1911
29.522,4,Mexico,8,1911
27.885,4,Mexico,9,1911
19.294,4,Mexico,10,1911
11.307,4,Mexico,11,1911
7.592,4,Mexico,12,1911
8.205,4,Mexico,1,1912
9.188,4,Mexico,2,1912
13.24,4,Mexico,3,1912
19.126,4,Mexico,4,1912
25.008,4,Mexico,5,1912
25.936,4,Mexico,6,1912
28.912,4,Mexico,7,1912
29.684,4,Mexico,8,1912
25.638,4,Mexico,9,1912
19.862,4,Mexico,10,1912
12.543,4,Mexico,11,1912
7.383,4,Mexico,12,1912
8.596,4,Mexico,1,1913
9.62,4,Mexico,2,1913
13.919,4,Mexico,3,1913
18.882,4,Mexico,4,1913
24.308,4,Mexico,5,1913
25.442,4,Mexico,6,1913
28.365,4,Mexico,7,1913
28.355,4,Mexico,8,1913
23.457,4,Mexico,9,1913
18.371,4,Mexico,10,1913
15.757,4,Mexico,11,1913
8.573,4,Mexico,12,1913
11.442,4,Mexico,1,1914
10.475,4,Mexico,2,1914
13.759,4,Mexico,3,1914
19.42,4,Mexico,4,1914
23.576,4,Mexico,5,1914
26.606,4,Mexico,6,1914
28.925,4,Mexico,7,1914
27.947,4,Mexico,8,1914
25.45,4,Mexico,9,1914
19.601,4,Mexico,10,1914
13.624,4,Mexico,11,1914
6.311,4,Mexico,12,1914
7.309,4,Mexico,1,1915
11.961,4,Mexico,2,1915
10.128,4,Mexico,3,1915
19.164,4,Mexico,4,1915
23.887,4,Mexico,5,1915
28.648,4,Mexico,6,1915
29.219,4,Mexico,7,1915
27.462,4,Mexico,8,1915
25.548,4,Mexico,9,1915
19.777,4,Mexico,10,1915
14.834,4,Mexico,11,1915
10.991,4,Mexico,12,1915
12.15,4,Mexico,1,1916
13.265,4,Mexico,2,1916
19.013,4,Mexico,3,1916
19.446,4,Mexico,4,1916
25.131,4,Mexico,5,1916
29.7,4,Mexico,6,1916
27.921,4,Mexico,7,1916
27.283,4,Mexico,8,1916
24.52,4,Mexico,9,1916
20.034,4,Mexico,10,1916
12.927,4,Mexico,11,1916
9.648,4,Mexico,12,1916
10.032,4,Mexico,1,1917
12.357,4,Mexico,2,1917
15.507,4,Mexico,3,1917
20.223,4,Mexico,4,1917
22.696,4,Mexico,5,1917
28.471,4,Mexico,6,1917
29.904,4,Mexico,7,1917
29.746,4,Mexico,8,1917
25.124,4,Mexico,9,1917
18.658,4,Mexico,10,1917
15.168,4,Mexico,11,1917
9.072,4,Mexico,12,1917
6.691,4,Mexico,1,1918
12.456,4,Mexico,2,1918
18.117,4,Mexico,3,1918
20.35,4,Mexico,4,1918
24.234,4,Mexico,5,1918
28.011,4,Mexico,6,1918
29.637,4,Mexico,7,1918
28.829,4,Mexico,8,1918
23.732,4,Mexico,9,1918
19.907,4,Mexico,10,1918
12.261,4,Mexico,11,1918
8.63,4,Mexico,12,1918
6.864,4,Mexico,1,1919
10.115,4,Mexico,2,1919
14.666,4,Mexico,3,1919
19.406,4,Mexico,4,1919
23.203,4,Mexico,5,1919
25.145,4,Mexico,6,1919
26.838,4,Mexico,7,1919
27.938,4,Mexico,8,1919
24.211,4,Mexico,9,1919
21.004,4,Mexico,10,1919
14.001,4,Mexico,11,1919
8.86,4,Mexico,12,1919
7.581,4,Mexico,1,1920
12.558,4,Mexico,2,1920
14.736,4,Mexico,3,1920
19.253,4,Mexico,4,1920
24.577,4,Mexico,5,1920
26.078,4,Mexico,6,1920
28.613,4,Mexico,7,1920
26.77,4,Mexico,8,1920
26.069,4,Mexico,9,1920
19.746,4,Mexico,10,1920
12.7,4,Mexico,11,1920
9.282,4,Mexico,12,1920
11.371,4,Mexico,1,1921
11.902,4,Mexico,2,1921
18.135,4,Mexico,3,1921
18.79,4,Mexico,4,1921
23.505,4,Mexico,5,1921
26.809,4,Mexico,6,1921
28.695,4,Mexico,7,1921
29.15,4,Mexico,8,1921
27.524,4,Mexico,9,1921
20.482,4,Mexico,10,1921
15.896,4,Mexico,11,1921
12.655,4,Mexico,12,1921
7.938,4,Mexico,1,1922
12.875,4,Mexico,2,1922
15.117,4,Mexico,3,1922
20.676,4,Mexico,4,1922
24.684,4,Mexico,5,1922
25.84,4,Mexico,6,1922
28.347,4,Mexico,7,1922
29.166,4,Mexico,8,1922
25.35,4,Mexico,9,1922
19.182,4,Mexico,10,1922
14.121,4,Mexico,11,1922
12.172,4,Mexico,12,1922
12.823,4,Mexico,1,1923
9.552,4,Mexico,2,1923
12.972,4,Mexico,3,1923
19.663,4,Mexico,4,1923
24.821,4,Mexico,5,1923
27.817,4,Mexico,6,1923
28.509,4,Mexico,7,1923
28.67,4,Mexico,8,1923
25.633,4,Mexico,9,1923
18.258,4,Mexico,10,1923
12.537,4,Mexico,11,1923
9.649,4,Mexico,12,1923
6.47,4,Mexico,1,1924
10.021,4,Mexico,2,1924
13.539,4,Mexico,3,1924
19.11,4,Mexico,4,1924
22.132,4,Mexico,5,1924
28.343,4,Mexico,6,1924
28.698,4,Mexico,7,1924
30.123,4,Mexico,8,1924
24.379,4,Mexico,9,1924
19.819,4,Mexico,10,1924
15.975,4,Mexico,11,1924
8.868,4,Mexico,12,1924
8.017,4,Mexico,1,1925
13.785,4,Mexico,2,1925
18.093,4,Mexico,3,1925
22.931,4,Mexico,4,1925
24.427,4,Mexico,5,1925
28.297,4,Mexico,6,1925
29.615,4,Mexico,7,1925
27.544,4,Mexico,8,1925
25.637,4,Mexico,9,1925
18.849,4,Mexico,10,1925
12.998,4,Mexico,11,1925
6.861,4,Mexico,12,1925
6.655,4,Mexico,1,1926
13.446,4,Mexico,2,1926
14.143,4,Mexico,3,1926
17.943,4,Mexico,4,1926
23.128,4,Mexico,5,1926
27.389,4,Mexico,6,1926
27.899,4,Mexico,7,1926
28.49,4,Mexico,8,1926
27.257,4,Mexico,9,1926
22.139,4,Mexico,10,1926
13.061,4,Mexico,11,1926
9.707,4,Mexico,12,1926
10.267,4,Mexico,1,1927
13.798,4,Mexico,2,1927
15.534,4,Mexico,3,1927
21.642,4,Mexico,4,1927
26.633,4,Mexico,5,1927
26.71,4,Mexico,6,1927
28.006,4,Mexico,7,1927
29.09,4,Mexico,8,1927
26.072,4,Mexico,9,1927
20.39,4,Mexico,10,1927
17.419,4,Mexico,11,1927
6.556,4,Mexico,12,1927
8.309,4,Mexico,1,1928
10.657,4,Mexico,2,1928
16.92,4,Mexico,3,1928
18.7,4,Mexico,4,1928
23.758,4,Mexico,5,1928
29.032,4,Mexico,6,1928
29.235,4,Mexico,7,1928
28.538,4,Mexico,8,1928
24.214,4,Mexico,9,1928
21.348,4,Mexico,10,1928
12.61,4,Mexico,11,1928
9.136,4,Mexico,12,1928
9.822,4,Mexico,1,1929
8.909,4,Mexico,2,1929
16.495,4,Mexico,3,1929
21.836,4,Mexico,4,1929
23.634,4,Mexico,5,1929
28.482,4,Mexico,6,1929
28.399,4,Mexico,7,1929
29.258,4,Mexico,8,1929
25.938,4,Mexico,9,1929
20.079,4,Mexico,10,1929
10.744,4,Mexico,11,1929
9.609,4,Mexico,12,1929
5.27,4,Mexico,1,1930
14.331,4,Mexico,2,1930
13.969,4,Mexico,3,1930
21.818,4,Mexico,4,1930
23.997,4,Mexico,5,1930
26.53,4,Mexico,6,1930
28.685,4,Mexico,7,1930
29.401,4,Mexico,8,1930
27.44,4,Mexico,9,1930
19.512,4,Mexico,10,1930
12.88,4,Mexico,11,1930
7.861,4,Mexico,12,1930
8.691,4,Mexico,1,1931
11.799,4,Mexico,2,1931
12.801,4,Mexico,3,1931
17.047,4,Mexico,4,1931
21.832,4,Mexico,5,1931
26.991,4,Mexico,6,1931
27.829,4,Mexico,7,1931
27.48,4,Mexico,8,1931
27.886,4,Mexico,9,1931
23.246,4,Mexico,10,1931
16.089,4,Mexico,11,1931
8.912,4,Mexico,12,1931
9.596,4,Mexico,1,1932
14.352,4,Mexico,2,1932
13.045,4,Mexico,3,1932
20.621,4,Mexico,4,1932
23.675,4,Mexico,5,1932
28.173,4,Mexico,6,1932
29.012,4,Mexico,7,1932
28.561,4,Mexico,8,1932
22.963,4,Mexico,9,1932
17.82,4,Mexico,10,1932
11.468,4,Mexico,11,1932
7.329,4,Mexico,12,1932
11.02,4,Mexico,1,1933
9.86,4,Mexico,2,1933
16.727,4,Mexico,3,1933
19.699,4,Mexico,4,1933
24.909,4,Mexico,5,1933
27.139,4,Mexico,6,1933
29.275,4,Mexico,7,1933
28.189,4,Mexico,8,1933
27.265,4,Mexico,9,1933
21.81,4,Mexico,10,1933
15.093,4,Mexico,11,1933
12.306,4,Mexico,12,1933
9.79,4,Mexico,1,1934
11.812,4,Mexico,2,1934
14.876,4,Mexico,3,1934
21.001,4,Mexico,4,1934
24.876,4,Mexico,5,1934
29.384,4,Mexico,6,1934
29.209,4,Mexico,7,1934
29.459,4,Mexico,8,1934
26.348,4,Mexico,9,1934
22.889,4,Mexico,10,1934
16.055,4,Mexico,11,1934
10.59,4,Mexico,12,1934
11.737,4,Mexico,1,1935
11.211,4,Mexico,2,1935
18.308,4,Mexico,3,1935
21.426,4,Mexico,4,1935
23.167,4,Mexico,5,1935
26.561,4,Mexico,6,1935
27.8,4,Mexico,7,1935
28.908,4,Mexico,8,1935
23.557,4,Mexico,9,1935
21.11,4,Mexico,10,1935
14.18,4,Mexico,11,1935
9.126,4,Mexico,12,1935
8.363,4,Mexico,1,1936
10.704,4,Mexico,2,1936
17.06,4,Mexico,3,1936
19.401,4,Mexico,4,1936
23.684,4,Mexico,5,1936
28.121,4,Mexico,6,1936
27.817,4,Mexico,7,1936
28.628,4,Mexico,8,1936
25.042,4,Mexico,9,1936
17.858,4,Mexico,10,1936
11.896,4,Mexico,11,1936
10.343,4,Mexico,12,1936
8.522,4,Mexico,1,1937
11.713,4,Mexico,2,1937
13.53,4,Mexico,3,1937
20.511,4,Mexico,4,1937
24.503,4,Mexico,5,1937
28.187,4,Mexico,6,1937
28.729,4,Mexico,7,1937
30.046,4,Mexico,8,1937
26.017,4,Mexico,9,1937
20.736,4,Mexico,10,1937
13.057,4,Mexico,11,1937
9.034,4,Mexico,12,1937
10.11,4,Mexico,1,1938
13.766,4,Mexico,2,1938
18.495,4,Mexico,3,1938
19.3,4,Mexico,4,1938
24.549,4,Mexico,5,1938
28.13,4,Mexico,6,1938
28.391,4,Mexico,7,1938
28.484,4,Mexico,8,1938
25.417,4,Mexico,9,1938
21.242,4,Mexico,10,1938
12.93,4,Mexico,11,1938
9.716,4,Mexico,12,1938
10.152,4,Mexico,1,1939
9.807,4,Mexico,2,1939
17.383,4,Mexico,3,1939
20.831,4,Mexico,4,1939
25.41,4,Mexico,5,1939
28.72,4,Mexico,6,1939
29.323,4,Mexico,7,1939
27.62,4,Mexico,8,1939
26.323,4,Mexico,9,1939
20.855,4,Mexico,10,1939
12.096,4,Mexico,11,1939
11.03,4,Mexico,12,1939
5.268,4,Mexico,1,1940
11.013,4,Mexico,2,1940
16.308,4,Mexico,3,1940
19.829,4,Mexico,4,1940
23.623,4,Mexico,5,1940
25.649,4,Mexico,6,1940
28.254,4,Mexico,7,1940
28.053,4,Mexico,8,1940
24.998,4,Mexico,9,1940
20.284,4,Mexico,10,1940
12.48,4,Mexico,11,1940
10.731,4,Mexico,12,1940
10.03,4,Mexico,1,1941
10.78,4,Mexico,2,1941
12.506,4,Mexico,3,1941
19.406,4,Mexico,4,1941
23.588,4,Mexico,5,1941
26.084,4,Mexico,6,1941
28.116,4,Mexico,7,1941
28.59,4,Mexico,8,1941
25.77,4,Mexico,9,1941
22.025,4,Mexico,10,1941
13.604,4,Mexico,11,1941
10.026,4,Mexico,12,1941
7.995,4,Mexico,1,1942
10.351,4,Mexico,2,1942
14.66,4,Mexico,3,1942
20.276,4,Mexico,4,1942
24.039,4,Mexico,5,1942
28.27,4,Mexico,6,1942
28.32,4,Mexico,7,1942
28.232,4,Mexico,8,1942
23.409,4,Mexico,9,1942
19.685,4,Mexico,10,1942
15.694,4,Mexico,11,1942
10.558,4,Mexico,12,1942
8.814,4,Mexico,1,1943
13.235,4,Mexico,2,1943
14.948,4,Mexico,3,1943
22.073,4,Mexico,4,1943
24.954,4,Mexico,5,1943
27.679,4,Mexico,6,1943
29.103,4,Mexico,7,1943
30.932,4,Mexico,8,1943
24.374,4,Mexico,9,1943
18.773,4,Mexico,10,1943
13.039,4,Mexico,11,1943
7.919,4,Mexico,12,1943
8.113,4,Mexico,1,1944
13.008,4,Mexico,2,1944
15.37,4,Mexico,3,1944
20.147,4,Mexico,4,1944
23.526,4,Mexico,5,1944
27.916,4,Mexico,6,1944
29.965,4,Mexico,7,1944
28.874,4,Mexico,8,1944
24.504,4,Mexico,9,1944
19.63,4,Mexico,10,1944
13.863,4,Mexico,11,1944
7.718,4,Mexico,12,1944
9.738,4,Mexico,1,1945
12.333,4,Mexico,2,1945
17.644,4,Mexico,3,1945
19.353,4,Mexico,4,1945
25.021,4,Mexico,5,1945
28.333,4,Mexico,6,1945
28.484,4,Mexico,7,1945
29.353,4,Mexico,8,1945
26.564,4,Mexico,9,1945
18.808,4,Mexico,10,1945
15.329,4,Mexico,11,1945
8.647,4,Mexico,12,1945
7.397,4,Mexico,1,1946
11.8,4,Mexico,2,1946
17.008,4,Mexico,3,1946
21.979,4,Mexico,4,1946
24.084,4,Mexico,5,1946
26.99,4,Mexico,6,1946
29.234,4,Mexico,7,1946
29.361,4,Mexico,8,1946
26.256,4,Mexico,9,1946
21.449,4,Mexico,10,1946
13.98,4,Mexico,11,1946
10.948,4,Mexico,12,1946
6.629,4,Mexico,1,1947
8.525,4,Mexico,2,1947
13.636,4,Mexico,3,1947
19.506,4,Mexico,4,1947
24.366,4,Mexico,5,1947
28.053,4,Mexico,6,1947
28.949,4,Mexico,7,1947
27.623,4,Mexico,8,1947
26.025,4,Mexico,9,1947
23.212,4,Mexico,10,1947
12.772,4,Mexico,11,1947
9.345,4,Mexico,12,1947
6.136,4,Mexico,1,1948
11.059,4,Mexico,2,1948
15.048,4,Mexico,3,1948
22.728,4,Mexico,4,1948
25.89,4,Mexico,5,1948
29.058,4,Mexico,6,1948
28.808,4,Mexico,7,1948
29.499,4,Mexico,8,1948
24.663,4,Mexico,9,1948
19.251,4,Mexico,10,1948
12.455,4,Mexico,11,1948
11.968,4,Mexico,12,1948
5.899,4,Mexico,1,1949
12.476,4,Mexico,2,1949
16.15,4,Mexico,3,1949
17.702,4,Mexico,4,1949
24.893,4,Mexico,5,1949
27.527,4,Mexico,6,1949
28.639,4,Mexico,7,1949
27.322,4,Mexico,8,1949
25.615,4,Mexico,9,1949
19.252,4,Mexico,10,1949
15.018,4,Mexico,11,1949
10.638,4,Mexico,12,1949
